team_id,team,conference,games,wins,losses,win_pct,avg_margin,ppg_for,ppg_against,pyth_win_pct,luck_overperformance,close_share_5,close_win_pct_5,close_games_5,close_wins_5,close_losses_5,adj_em
113,Massachusetts Minutemen,Mid-American Conference,26.0,15.0,11.0,0.5769230769230769,4.346153846153846,81.0,76.65384615384616,0.6534452156768134,-0.07652213875373648,0.46153846153846156,0.4166666666666667,12.0,5.0,7.0,4.346153846153846
218,Temple Owls,American Conference,25.0,15.0,10.0,0.6,4.24,74.68,70.44,0.6619926702894743,-0.061992670289474305,0.48,0.5833333333333334,12.0,7.0,5.0,4.24
2084,Buffalo Bulls,Mid-American Conference,25.0,15.0,10.0,0.6,3.8,78.64,74.84,0.6386643426665959,-0.03866434266659591,0.28,0.42857142857142855,7.0,3.0,4.0,3.8
2612,Saint Peter's Peacocks,Metro Atlantic Athletic Conference,24.0,15.0,9.0,0.625,3.7083333333333335,72.25,68.54166666666667,0.647014261757424,-0.022014261757424047,0.2916666666666667,0.7142857142857143,7.0,5.0,2.0,3.7083333333333335
2535,Samford Bulldogs,Southern Conference,27.0,15.0,12.0,0.5555555555555556,3.4444444444444446,78.25925925925925,74.81481481481481,0.6265932067323572,-0.07103765117680161,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,3.4444444444444446
2603,Saint Joseph's Hawks,Atlantic 10 Conference,25.0,15.0,10.0,0.6,2.2,73.56,71.36,0.5864199251942822,0.013580074805717768,0.24,0.8333333333333334,6.0,5.0,1.0,2.2
2619,Stony Brook Seawolves,Coastal Athletic Association,26.0,15.0,11.0,0.5769230769230769,1.8846153846153846,71.96153846153847,70.07692307692308,0.5757107277315215,0.0012123491915553286,0.3076923076923077,0.625,8.0,5.0,3.0,1.8846153846153846
2870,Purdue Fort Wayne Mastodons,Horizon League,27.0,15.0,12.0,0.5555555555555556,1.7777777777777777,78.62962962962963,76.85185185185185,0.5653720995628183,-0.009816544007262729,0.2962962962962963,0.875,8.0,7.0,1.0,1.7777777777777777
2511,Queens University Royals,ASUN Conference,27.0,15.0,12.0,0.5555555555555556,0.7407407407407407,84.29629629629629,83.55555555555556,0.5253535118029624,0.030202043752593166,0.07407407407407407,0.5,2.0,1.0,1.0,0.7407407407407407
2413,Morehead State Eagles,Ohio Valley Conference,27.0,15.0,12.0,0.5555555555555556,0.25925925925925924,76.18518518518519,75.92592592592592,0.5097990955070181,0.045756460048537506,0.4074074074074074,0.7272727272727273,11.0,8.0,3.0,0.25925925925925924
314,Iona Gaels,Metro Atlantic Athletic Conference,27.0,15.0,12.0,0.5555555555555556,0.07407407407407407,73.18518518518519,73.11111111111111,0.5029113597508836,0.052644195804671945,0.2962962962962963,0.5,8.0,4.0,4.0,0.07407407407407407
2739,Green Bay Phoenix,Horizon League,28.0,15.0,13.0,0.5357142857142857,-0.42857142857142855,75.03571428571429,75.46428571428571,0.48363181514280973,0.05208247057147597,0.32142857142857145,0.7777777777777778,9.0,7.0,2.0,-0.42857142857142855
2655,Tulane Green Wave,American Conference,25.0,15.0,10.0,0.6,-0.88,72.68,73.56,0.46545405442612126,0.13454594557387872,0.36,0.7777777777777778,9.0,7.0,2.0,-0.88
2885,NJIT Highlanders,America East Conference,27.0,15.0,12.0,0.5555555555555556,-4.37037037037037,69.14814814814815,73.51851851851852,0.3307511752249702,0.22480438033058536,0.14814814814814814,0.75,4.0,3.0,1.0,-4.37037037037037
338,Kennesaw State Owls,Conference USA,25.0,14.0,11.0,0.56,8.32,85.12,76.8,0.7654616375495635,-0.20546163754956348,0.28,0.5714285714285714,7.0,4.0,3.0,8.32
70,Idaho Vandals,Big Sky Conference,26.0,14.0,12.0,0.5384615384615384,5.8076923076923075,79.46153846153847,73.65384615384616,0.7053306049099894,-0.166869066448451,0.34615384615384615,0.5555555555555556,9.0,5.0,4.0,5.8076923076923075
2226,Florida Atlantic Owls,American Conference,26.0,14.0,12.0,0.5384615384615384,5.730769230769231,81.03846153846153,75.3076923076923,0.699186762531704,-0.16072522407016554,0.38461538461538464,0.4,10.0,4.0,6.0,5.730769230769231
2230,Fordham Rams,Atlantic 10 Conference,26.0,14.0,12.0,0.5384615384615384,5.653846153846154,70.76923076923077,65.11538461538461,0.7226269749632551,-0.18416543650171668,0.38461538461538464,0.5,10.0,5.0,5.0,5.653846153846154
99,LSU Tigers,Southeastern Conference,25.0,14.0,11.0,0.56,5.4,80.72,75.32,0.6891755470419884,-0.1291755470419883,0.16,0.25,4.0,1.0,3.0,5.4
2132,Cincinnati Bearcats,Big 12 Conference,26.0,14.0,12.0,0.5384615384615384,5.3076923076923075,72.26923076923077,66.96153846153847,0.7062459480471774,-0.167784409585639,0.23076923076923078,0.16666666666666666,6.0,1.0,5.0,5.3076923076923075
149,Montana Grizzlies,Big Sky Conference,26.0,14.0,12.0,0.5384615384615384,5.076923076923077,78.38461538461539,73.3076923076923,0.6835348440614875,-0.14507330559994902,0.23076923076923078,0.5,6.0,3.0,3.0,5.076923076923077
2,Auburn Tigers,Southeastern Conference,25.0,14.0,11.0,0.56,4.92,83.96,79.04,0.6669548036428434,-0.10695480364284338,0.24,0.3333333333333333,6.0,2.0,4.0,4.92
2348,Louisiana Tech Bulldogs,Conference USA,25.0,14.0,11.0,0.56,4.68,69.16,64.48,0.6912088728974194,-0.13120887289741934,0.24,0.6666666666666666,6.0,4.0,2.0,4.68
257,Richmond Spiders,Atlantic 10 Conference,26.0,14.0,12.0,0.5384615384615384,4.0,77.8076923076923,73.8076923076923,0.6472423274554184,-0.10878078899388,0.3076923076923077,0.25,8.0,2.0,6.0,4.0
227,Rhode Island Rams,Atlantic 10 Conference,25.0,14.0,11.0,0.56,3.68,72.16,68.48,0.6461040590412795,-0.08610405904127949,0.28,0.42857142857142855,7.0,3.0,4.0,3.68
2344,Longwood Lancers,Big South Conference,28.0,14.0,14.0,0.5,3.5357142857142856,76.5,72.96428571428571,0.6327860088885656,-0.13278600888856562,0.39285714285714285,0.36363636363636365,11.0,4.0,7.0,3.5357142857142856
44,American University Eagles,Patriot League,27.0,14.0,13.0,0.5185185185185185,3.037037037037037,75.03703703703704,72.0,0.6165973670951569,-0.0980788485766384,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,3.037037037037037
108,Harvard Crimson,Ivy League,24.0,14.0,10.0,0.5833333333333334,3.0,70.79166666666667,67.79166666666667,0.6219828996473301,-0.03864956631399674,0.3333333333333333,0.625,8.0,5.0,3.0,3.0
2515,Radford Highlanders,Big South Conference,27.0,14.0,13.0,0.5185185185185185,2.962962962962963,82.18518518518519,79.22222222222223,0.6040237920074488,-0.08550527348893033,0.18518518518518517,0.4,5.0,2.0,3.0,2.962962962962963
98,Western Kentucky Hilltoppers,Conference USA,25.0,14.0,11.0,0.56,2.84,77.48,74.64,0.6057417868510178,-0.04574178685101771,0.36,0.5555555555555556,9.0,5.0,4.0,2.84
2210,Elon Phoenix,Coastal Athletic Association,27.0,14.0,13.0,0.5185185185185185,2.7777777777777777,80.96296296296296,78.18518518518519,0.5990440683670526,-0.0805255498485341,0.4074074074074074,0.6363636363636364,11.0,7.0,4.0,2.7777777777777777
179,St. Bonaventure Bonnies,Atlantic 10 Conference,25.0,14.0,11.0,0.56,2.56,76.6,74.04,0.5965001251928587,-0.03650012519285861,0.4,0.3,10.0,3.0,7.0,2.56
119,Towson Tigers,Coastal Athletic Association,27.0,14.0,13.0,0.5185185185185185,2.4444444444444446,69.4074074074074,66.96296296296296,0.6016440649063092,-0.08312554638779068,0.14814814814814814,0.5,4.0,2.0,2.0,2.4444444444444446
38,Colorado Buffaloes,Big 12 Conference,26.0,14.0,12.0,0.5384615384615384,1.5,80.03846153846153,78.53846153846153,0.5541780871227775,-0.01571654866123906,0.19230769230769232,0.2,5.0,1.0,4.0,1.5
2405,Monmouth Hawks,Coastal Athletic Association,26.0,14.0,12.0,0.5384615384615384,1.3846153846153846,72.57692307692308,71.1923076923077,0.5551535750504534,-0.016692036588914938,0.38461538461538464,0.5,10.0,5.0,5.0,1.3846153846153846
2473,Oakland Golden Grizzlies,Horizon League,27.0,14.0,13.0,0.5185185185185185,0.6296296296296297,82.74074074074075,82.11111111111111,0.5219473518190239,-0.003428833300505363,0.18518518518518517,0.6,5.0,3.0,2.0,0.6296296296296297
2674,Valparaiso Beacons,Missouri Valley Conference,27.0,14.0,13.0,0.5185185185185185,0.37037037037037035,71.33333333333333,70.96296296296296,0.5149617292086006,0.003556789309917874,0.37037037037037035,0.5,10.0,5.0,5.0,0.37037037037037035
2330,Le Moyne Dolphins,Northeast Conference,27.0,14.0,13.0,0.5185185185185185,0.18518518518518517,73.51851851851852,73.33333333333333,0.5072504413579467,0.011268077160571766,0.2222222222222222,0.6666666666666666,6.0,4.0,2.0,0.18518518518518517
239,Baylor Bears,Big 12 Conference,25.0,13.0,12.0,0.52,7.24,83.36,76.12,0.7397869766317763,-0.21978697663177627,0.08,0.0,2.0,0.0,2.0,7.24
2754,Youngstown State Penguins,Horizon League,27.0,13.0,14.0,0.48148148148148145,6.555555555555555,79.4074074074074,72.85185185185185,0.729262215882309,-0.24778073440082754,0.3333333333333333,0.2222222222222222,9.0,2.0,7.0,6.555555555555555
55,Jacksonville State Gamecocks,Conference USA,25.0,13.0,12.0,0.52,5.76,72.64,66.88,0.7211315285076335,-0.2011315285076335,0.28,0.5714285714285714,7.0,4.0,3.0,5.76
201,Oklahoma Sooners,Southeastern Conference,25.0,13.0,12.0,0.52,5.72,83.44,77.72,0.6935300031371788,-0.1735300031371788,0.2,0.4,5.0,2.0,3.0,5.72
2692,Weber State Wildcats,Big Sky Conference,27.0,13.0,14.0,0.48148148148148145,4.444444444444445,81.55555555555556,77.11111111111111,0.655753341447133,-0.1742718599656516,0.2962962962962963,0.375,8.0,3.0,5.0,4.444444444444445
264,Washington Huskies,Big Ten Conference,26.0,13.0,13.0,0.5,4.423076923076923,76.84615384615384,72.42307692307692,0.6641235798691484,-0.16412357986914838,0.15384615384615385,0.0,4.0,0.0,4.0,4.423076923076923
2751,Wyoming Cowboys,Mountain West Conference,25.0,13.0,12.0,0.52,4.24,77.44,73.2,0.6564564014778155,-0.13645640147781546,0.16,0.25,4.0,1.0,3.0,4.24
2649,Toledo Rockets,Mid-American Conference,26.0,13.0,13.0,0.5,3.230769230769231,80.84615384615384,77.61538461538461,0.6151463396288344,-0.11514633962883436,0.38461538461538464,0.3,10.0,3.0,7.0,3.230769230769231
2086,Butler Bulldogs,Big East Conference,26.0,13.0,13.0,0.5,2.923076923076923,79.73076923076923,76.8076923076923,0.6057623765903647,-0.10576237659036469,0.15384615384615385,0.5,4.0,2.0,2.0,2.923076923076923
154,Wake Forest Demon Deacons,Atlantic Coast Conference,25.0,13.0,12.0,0.52,2.68,79.68,77.0,0.5971133492467857,-0.0771133492467857,0.4,0.5,10.0,5.0,5.0,2.68
2623,Missouri State Bears,Conference USA,25.0,13.0,12.0,0.52,2.16,75.12,72.96,0.5831014127907057,-0.06310141279070569,0.28,0.42857142857142855,7.0,3.0,4.0,2.16
46,Georgetown Hoyas,Big East Conference,25.0,13.0,12.0,0.52,2.08,75.28,73.2,0.5798650304375522,-0.0598650304375522,0.28,0.2857142857142857,7.0,2.0,5.0,2.08
2385,Mercyhurst Lakers,Northeast Conference,27.0,13.0,14.0,0.48148148148148145,2.074074074074074,68.07407407407408,66.0,0.5880304979063321,-0.10654901642485065,0.37037037037037035,0.3,10.0,3.0,7.0,2.074074074074074
219,Pennsylvania Quakers,Ivy League,23.0,13.0,10.0,0.5652173913043478,2.0,76.56521739130434,74.56521739130434,0.5755154860614714,-0.010298094757123621,0.34782608695652173,0.375,8.0,3.0,5.0,2.0
305,DePaul Blue Demons,Big East Conference,25.0,13.0,12.0,0.52,1.48,71.72,70.24,0.5596630170514857,-0.03966301705148567,0.28,0.5714285714285714,7.0,4.0,3.0,1.48
156,Creighton Bluejays,Big East Conference,26.0,13.0,13.0,0.5,0.8846153846153846,76.03846153846153,75.15384615384616,0.5335925418166,-0.033592541816599986,0.3076923076923077,0.625,8.0,5.0,3.0,0.8846153846153846
2239,Cal State Fullerton Titans,Big West Conference,27.0,13.0,14.0,0.48148148148148145,0.8518518518518519,83.18518518518519,82.33333333333333,0.529558505057293,-0.048077023575811506,0.18518518518518517,0.2,5.0,1.0,4.0,0.8518518518518519
2182,Drexel Dragons,Coastal Athletic Association,26.0,13.0,13.0,0.5,0.8076923076923077,68.57692307692308,67.76923076923077,0.5340098606507218,-0.03400986065072176,0.34615384615384615,0.5555555555555556,9.0,5.0,4.0,0.8076923076923077
2439,UNLV Rebels,Mountain West Conference,25.0,13.0,12.0,0.52,0.44,79.2,78.76,0.5160112782570185,0.0039887217429814825,0.28,0.5714285714285714,7.0,4.0,3.0,0.44
2506,Presbyterian Blue Hose,Big South Conference,27.0,13.0,14.0,0.48148148148148145,0.25925925925925924,71.74074074074075,71.48148148148148,0.5104070935551906,-0.028925612073709195,0.25925925925925924,0.7142857142857143,7.0,5.0,2.0,0.25925925925925924
195,Ohio Bobcats,Mid-American Conference,26.0,13.0,13.0,0.5,-0.23076923076923078,77.57692307692308,77.8076923076923,0.4914612199983392,0.008538780001660806,0.3076923076923077,0.625,8.0,5.0,3.0,-0.23076923076923078
9,Arizona State Sun Devils,Big 12 Conference,25.0,13.0,12.0,0.52,-0.44,78.72,79.16,0.48398061411453397,0.03601938588546605,0.2,0.6,5.0,3.0,2.0,-0.44
2429,Charlotte 49ers,American Conference,25.0,13.0,12.0,0.52,-0.52,73.56,74.08,0.47975901980386876,0.04024098019613126,0.4,0.7,10.0,7.0,3.0,-0.52
2752,Xavier Musketeers,Big East Conference,25.0,13.0,12.0,0.52,-0.76,77.76,78.52,0.47206626495283255,0.04793373504716747,0.4,0.5,10.0,5.0,5.0,-0.76
172,Cornell Big Red,Ivy League,23.0,12.0,11.0,0.5217391304347826,6.217391304347826,90.34782608695652,84.1304347826087,0.6942222262087028,-0.17248309577392018,0.13043478260869565,0.3333333333333333,3.0,1.0,2.0,6.217391304347826
166,New Mexico State Aggies,Conference USA,25.0,12.0,13.0,0.48,4.72,75.84,71.12,0.6767680816647352,-0.19676808166473525,0.24,0.0,6.0,0.0,6.0,4.72
2229,Florida International Panthers,Conference USA,25.0,12.0,13.0,0.48,3.8,81.56,77.76,0.6338305710861166,-0.15383057108611664,0.24,0.3333333333333333,6.0,2.0,4.0,3.8
2127,Charleston Southern Buccaneers,Big South Conference,27.0,12.0,15.0,0.4444444444444444,3.5185185185185186,82.96296296296296,79.44444444444444,0.6220756357243218,-0.17763119127987737,0.2962962962962963,0.25,8.0,2.0,6.0,3.5185185185185186
79,Southern Illinois Salukis,Missouri Valley Conference,27.0,12.0,15.0,0.4444444444444444,3.037037037037037,74.11111111111111,71.07407407407408,0.6180294606170256,-0.17358501617258115,0.37037037037037035,0.4,10.0,4.0,6.0,3.037037037037037
2450,Norfolk State Spartans,Mid-Eastern Athletic Conference,26.0,12.0,14.0,0.46153846153846156,2.8461538461538463,75.6923076923077,72.84615384615384,0.6084396903848063,-0.1469012288463447,0.34615384615384615,0.3333333333333333,9.0,3.0,6.0,2.8461538461538463
2393,Middle Tennessee Blue Raiders,Conference USA,25.0,12.0,13.0,0.48,2.52,75.44,72.92,0.5964533451987838,-0.11645334519878381,0.52,0.5384615384615384,13.0,7.0,6.0,2.52
2427,UNC Asheville Bulldogs,Big South Conference,26.0,12.0,14.0,0.46153846153846156,2.0,73.8076923076923,71.8076923076923,0.5783297392971843,-0.11679127775872278,0.38461538461538464,0.3,10.0,3.0,7.0,2.0
52,Florida State Seminoles,Atlantic Coast Conference,25.0,12.0,13.0,0.48,1.96,80.36,78.4,0.5705180382397821,-0.0905180382397821,0.32,0.375,8.0,3.0,5.0,1.96
278,Fresno State Bulldogs,Mountain West Conference,25.0,12.0,13.0,0.48,1.92,73.72,71.8,0.5752932677308297,-0.09529326773082969,0.36,0.4444444444444444,9.0,4.0,5.0,1.92
2097,Campbell Fighting Camels,Coastal Athletic Association,26.0,12.0,14.0,0.46153846153846156,1.3461538461538463,79.88461538461539,78.53846153846153,0.548705188305606,-0.08716672676714443,0.2692307692307692,0.42857142857142855,7.0,3.0,4.0,1.3461538461538463
2261,Hampton Pirates,Coastal Athletic Association,26.0,12.0,14.0,0.46153846153846156,1.3076923076923077,70.07692307692308,68.76923076923077,0.5539459297884154,-0.09240746824995383,0.38461538461538464,0.4,10.0,4.0,6.0,1.3076923076923077
87,Notre Dame Fighting Irish,Atlantic Coast Conference,26.0,12.0,14.0,0.46153846153846156,1.2307692307692308,74.65384615384616,73.42307692307692,0.5476482790969494,-0.08610981755848779,0.34615384615384615,0.4444444444444444,9.0,4.0,5.0,1.2307692307692308
2181,Drake Bulldogs,Missouri Valley Conference,28.0,12.0,16.0,0.42857142857142855,1.2142857142857142,76.75,75.53571428571429,0.5457218552793861,-0.11715042670795756,0.35714285714285715,0.4,10.0,4.0,6.0,1.2142857142857142
235,Memphis Tigers,American Conference,25.0,12.0,13.0,0.48,1.0,74.8,73.8,0.5386179993239166,-0.05861799932391665,0.16,0.25,4.0,1.0,3.0,1.0
526,Florida Gulf Coast Eagles,ASUN Conference,27.0,12.0,15.0,0.4444444444444444,0.8518518518518519,78.81481481481481,77.96296296296296,0.5312023259244982,-0.08675788148005381,0.25925925925925924,0.2857142857142857,7.0,2.0,5.0,0.8518518518518519
104,Boston University Terriers,Patriot League,27.0,12.0,15.0,0.4444444444444444,0.7777777777777778,76.29629629629629,75.51851851851852,0.5294246233504925,-0.08498017890604803,0.2962962962962963,0.375,8.0,3.0,5.0,0.7777777777777778
344,Mississippi State Bulldogs,Southeastern Conference,25.0,12.0,13.0,0.48,-1.0,77.36,78.36,0.46314122741420505,0.016858772585794934,0.32,0.5,8.0,4.0,4.0,-1.0
2529,Sacred Heart Pioneers,Metro Atlantic Athletic Conference,28.0,12.0,16.0,0.42857142857142855,-1.1071428571428572,76.25,77.35714285714286,0.45865008838430654,-0.030078659812877995,0.2857142857142857,0.25,8.0,2.0,6.0,-1.1071428571428572
2174,Detroit Mercy Titans,Horizon League,25.0,12.0,13.0,0.48,-1.28,77.28,78.56,0.4529109762208528,0.02708902377914718,0.24,0.6666666666666666,6.0,4.0,2.0,-1.28
2329,Lehigh Mountain Hawks,Patriot League,27.0,12.0,15.0,0.4444444444444444,-1.6296296296296295,73.51851851851852,75.14814814814815,0.43729987227024786,0.007144572174196562,0.37037037037037035,0.5,10.0,5.0,5.0,-1.6296296296296295
2430,UNC Greensboro Spartans,Southern Conference,27.0,12.0,15.0,0.4444444444444444,-1.6296296296296295,78.66666666666667,80.29629629629629,0.4413226752084602,0.0031217692359842286,0.2962962962962963,0.625,8.0,5.0,3.0,-1.6296296296296295
116,Mount St. Mary's Mountaineers,Metro Atlantic Athletic Conference,27.0,12.0,15.0,0.4444444444444444,-4.037037037037037,68.07407407407408,72.11111111111111,0.34017048374022746,0.10427396070421696,0.1111111111111111,0.6666666666666666,3.0,2.0,1.0,-4.037037037037037
2698,West Georgia Wolves,ASUN Conference,26.0,12.0,14.0,0.46153846153846156,-4.115384615384615,75.8076923076923,79.92307692307692,0.35252789862173917,0.1090105629167224,0.19230769230769232,0.6,5.0,3.0,2.0,-4.115384615384615
2363,Manhattan Jaspers,Metro Atlantic Athletic Conference,28.0,12.0,16.0,0.42857142857142855,-4.214285714285714,75.32142857142857,79.53571428571429,0.34840057521603907,0.08017085335538948,0.32142857142857145,0.6666666666666666,9.0,6.0,3.0,-4.214285714285714
135,Minnesota Golden Gophers,Big Ten Conference,25.0,11.0,14.0,0.44,2.04,70.96,68.92,0.5830858614615464,-0.1430858614615464,0.32,0.25,8.0,2.0,6.0,2.04
2507,Providence Friars,Big East Conference,26.0,11.0,15.0,0.4230769230769231,2.0384615384615383,87.42307692307692,85.38461538461539,0.5674177966639745,-0.14434087358705144,0.23076923076923078,0.16666666666666666,6.0,1.0,5.0,2.0384615384615383
2908,South Carolina Upstate Spartans,Big South Conference,27.0,11.0,16.0,0.4074074074074074,0.8888888888888888,75.62962962962963,74.74074074074075,0.5339382787006584,-0.12653087129325097,0.18518518518518517,0.6,5.0,3.0,2.0,0.8888888888888888
2579,South Carolina Gamecocks,Southeastern Conference,25.0,11.0,14.0,0.44,0.52,76.44,75.92,0.5196145784766805,-0.07961457847668046,0.24,0.16666666666666666,6.0,1.0,5.0,0.52
145,Ole Miss Rebels,Southeastern Conference,25.0,11.0,14.0,0.44,0.36,74.04,73.68,0.5140093575692847,-0.07400935756928467,0.28,0.42857142857142855,7.0,3.0,4.0,0.36
242,Rice Owls,American Conference,26.0,11.0,15.0,0.4230769230769231,-0.23076923076923078,74.6923076923077,74.92307692307692,0.4911320283880755,-0.06805510531115244,0.3076923076923077,0.5,8.0,4.0,4.0,-0.23076923076923078
2352,Loyola Maryland Greyhounds,Patriot League,27.0,11.0,16.0,0.4074074074074074,-0.7407407407407407,75.11111111111111,75.85185185185185,0.47181574633826323,-0.06440833893085585,0.18518518518518517,0.4,5.0,2.0,3.0,-0.7407407407407407
2635,Tennessee Tech Golden Eagles,Ohio Valley Conference,27.0,11.0,16.0,0.4074074074074074,-1.1111111111111112,74.66666666666667,75.77777777777777,0.4576342886892124,-0.050226881281805025,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,-1.1111111111111112
91,Bellarmine Knights,ASUN Conference,26.0,11.0,15.0,0.4230769230769231,-1.7692307692307692,79.34615384615384,81.11538461538461,0.43693621943849775,-0.01385929636157468,0.23076923076923078,0.5,6.0,3.0,3.0,-1.7692307692307692
59,Georgia Tech Yellow Jackets,Atlantic Coast Conference,26.0,11.0,15.0,0.4230769230769231,-1.8076923076923077,74.5,76.3076923076923,0.43150628519596534,-0.008429362119042272,0.19230769230769232,0.6,5.0,3.0,2.0,-1.8076923076923077
2349,UMass Lowell River Hawks,America East Conference,26.0,11.0,15.0,0.4230769230769231,-1.9230769230769231,75.38461538461539,77.3076923076923,0.4280802854510629,-0.005003362374139841,0.19230769230769232,0.4,5.0,2.0,3.0,-1.9230769230769231
2441,New Haven Chargers,Northeast Conference,26.0,11.0,15.0,0.4230769230769231,-2.3076923076923075,64.23076923076923,66.53846153846153,0.39988975246888786,0.023187170608035212,0.19230769230769232,0.2,5.0,1.0,4.0,-2.3076923076923075
270,Milwaukee Panthers,Horizon League,28.0,11.0,17.0,0.39285714285714285,-3.0,76.53571428571429,79.53571428571429,0.3912264703912741,0.0016306724658687322,0.35714285714285715,0.6,10.0,6.0,4.0,-3.0
2197,Eastern Illinois Panthers,Ohio Valley Conference,27.0,11.0,16.0,0.4074074074074074,-3.037037037037037,67.22222222222223,70.25925925925925,0.3756238922876259,0.0317835151197815,0.2222222222222222,0.5,6.0,3.0,3.0,-3.037037037037037
213,Penn State Nittany Lions,Big Ten Conference,26.0,11.0,15.0,0.4230769230769231,-3.576923076923077,75.42307692307692,79.0,0.36985300157168055,0.05322392150524252,0.23076923076923078,0.5,6.0,3.0,3.0,-3.576923076923077
13,Cal Poly Mustangs,Big West Conference,27.0,11.0,16.0,0.4074074074074074,-3.962962962962963,81.33333333333333,85.29629629629629,0.3665343306503588,0.0408730767570486,0.2962962962962963,0.375,8.0,3.0,5.0,-3.962962962962963
159,Dartmouth Big Green,Ivy League,23.0,10.0,13.0,0.43478260869565216,1.1304347826086956,76.56521739130434,75.43478260869566,0.5426599774874948,-0.10787736879184268,0.13043478260869565,0.6666666666666666,3.0,2.0,1.0,1.1304347826086956
77,Northwestern Wildcats,Big Ten Conference,26.0,10.0,16.0,0.38461538461538464,1.0,74.0,73.0,0.539036643168483,-0.15442125855309835,0.2692307692307692,0.2857142857142857,7.0,2.0,5.0,1.0
236,Chattanooga Mocs,Southern Conference,27.0,10.0,17.0,0.37037037037037035,0.8148148148148148,74.66666666666667,73.85185185185185,0.531504658582512,-0.1611342882121416,0.2222222222222222,0.16666666666666666,6.0,1.0,5.0,0.8148148148148148
282,Indiana State Sycamores,Missouri Valley Conference,27.0,10.0,17.0,0.37037037037037035,0.18518518518518517,75.11111111111111,74.92592592592592,0.5070965401121112,-0.1367261697417409,0.4074074074074074,0.2727272727272727,11.0,3.0,8.0,0.18518518518518517
2306,Kansas State Wildcats,Big 12 Conference,25.0,10.0,15.0,0.4,-0.48,80.2,80.68,0.48285103427061876,-0.08285103427061874,0.32,0.375,8.0,3.0,5.0,-0.48
2717,Western Carolina Catamounts,Southern Conference,25.0,10.0,15.0,0.4,-0.92,78.08,79.0,0.4663733436184152,-0.06637334361841518,0.32,0.5,8.0,4.0,4.0,-0.92
294,Jacksonville Dolphins,ASUN Conference,27.0,10.0,17.0,0.37037037037037035,-1.0740740740740742,71.88888888888889,72.96296296296296,0.4574661111331665,-0.08709574076279614,0.2962962962962963,0.625,8.0,5.0,3.0,-1.0740740740740742
2448,North Carolina A&T Aggies,Coastal Athletic Association,24.0,10.0,14.0,0.4166666666666667,-1.25,74.66666666666667,75.91666666666667,0.4524123322135522,-0.03574566554688552,0.3333333333333333,0.375,8.0,3.0,5.0,-1.25
304,Idaho State Bengals,Big Sky Conference,27.0,10.0,17.0,0.37037037037037035,-1.7037037037037037,74.29629629629629,76.0,0.4351840860022565,-0.06481371563188615,0.18518518518518517,0.4,5.0,2.0,3.0,-1.7037037037037037
161,Fairleigh Dickinson Knights,Northeast Conference,27.0,10.0,17.0,0.37037037037037035,-1.8148148148148149,67.88888888888889,69.70370370370371,0.4247308530613581,-0.054360482690987755,0.18518518518518517,0.2,5.0,1.0,4.0,-1.8148148148148149
2638,UTEP Miners,Conference USA,26.0,10.0,16.0,0.38461538461538464,-2.0384615384615383,69.8076923076923,71.84615384615384,0.41799659077627654,-0.03338120616089191,0.34615384615384615,0.5555555555555556,9.0,5.0,4.0,-2.0384615384615383
2464,Northern Arizona Lumberjacks,Big Sky Conference,27.0,10.0,17.0,0.37037037037037035,-3.4074074074074074,72.5925925925926,76.0,0.37109777624775503,-0.0007274058773846792,0.14814814814814814,0.5,4.0,2.0,2.0,-3.4074074074074074
2415,Morgan State Bears,Mid-Eastern Athletic Conference,23.0,10.0,13.0,0.43478260869565216,-3.739130434782609,74.82608695652173,78.56521739130434,0.3633696194166034,0.07141298927904877,0.30434782608695654,0.5714285714285714,7.0,4.0,3.0,-3.739130434782609
2031,Little Rock Trojans,Ohio Valley Conference,27.0,10.0,17.0,0.37037037037037035,-4.2592592592592595,70.51851851851852,74.77777777777777,0.33750735929006725,0.032863011080303095,0.18518518518518517,0.2,5.0,1.0,4.0,-4.2592592592592595
325,Cleveland State Vikings,Horizon League,27.0,10.0,17.0,0.37037037037037035,-4.518518518518518,80.33333333333333,84.85185185185185,0.3476681496072458,0.02270222076312456,0.2222222222222222,0.6666666666666666,6.0,4.0,2.0,-4.518518518518518
349,Army Black Knights,Patriot League,27.0,10.0,17.0,0.37037037037037035,-5.037037037037037,72.37037037037037,77.4074074074074,0.3156612514149593,0.05470911895541103,0.2222222222222222,0.8333333333333334,6.0,5.0,1.0,-5.037037037037037
164,Rutgers Scarlet Knights,Big Ten Conference,25.0,10.0,15.0,0.4,-5.64,70.0,75.64,0.29087565469186444,0.10912434530813558,0.2,0.6,5.0,3.0,2.0,-5.64
120,Maryland Terrapins,Big Ten Conference,25.0,10.0,15.0,0.4,-6.8,71.4,78.2,0.2599601955357752,0.14003980446422482,0.08,1.0,2.0,2.0,0.0,-6.8
2198,Eastern Kentucky Colonels,ASUN Conference,27.0,9.0,18.0,0.3333333333333333,-0.7037037037037037,80.0,80.70370370370371,0.47484248838799564,-0.14150915505466233,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,-0.7037037037037037
